,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,elo_scores_10_listwise,elo_scores_5nano_24,label_10_listwise,label_5nano_24,elo_5nano_distance,elo_10_distance,label_5nano_binary,label_10_binary,baseline_labels,baseline_severity,baseline_elo,bt_10listwise_4rounds,bt_10listwise_6rounds,bt_10listwise_10rounds_k64,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32,bt_10listwise_4rounds_elo,bt_10listwise_6rounds_elo,bt_10listwise_10rounds_k64_elo,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo,fleiss_kappa,bt_10listwise_4rounds_elo_label,bt_10listwise_6rounds_elo_label,bt_10listwise_10rounds_k64_elo_label,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo_label,BT_listwise_pred_label_EM,label_bias_lower,BT_5nano24r_pred_label_EM
1977,1977,1977,1977,1977,Parents and leaders must stop the hyper sexualization movement that aims to federally mandate their dangerous standards that objectify and place our children at risk of sexual coercion and life altering health risks.,http://feedproxy.google.com/~r/breitbart/~3/e3bFsbfmQmQ/,Breitbart,marriage-equality,,Biased,Expresses writer’s opinion,"['hyper', 'sexualization', 'dangerous']",1585.3014941754982,1576.5176435592832,biased,biased,76.51764355928321,85.30149417549819,biased,biased,yes,0.5,1749.0,7.002661074490925,3.1376871367253583,4.895598633975755,6.8396209418975245,2716.486825316042,2045.0720837674548,2350.452588939507,2688.1638533504065,1.0,biased,biased,biased,biased,biased,biased,biased
1978,1978,1978,1978,1978,Parents Convicted in First Female Genital Mutilation Case in Ireland,https://www.breitbart.com/europe/2020/01/30/parents-convicted-in-first-female-genital-mutilation-case-in-ireland/,Breitbart,marriage-equality,,Non-biased,Entirely factual,[],1385.010718903729,1423.702780850778,non-biased,non-biased,76.29721914922197,114.98928109627104,non-biased,non-biased,no,0.0,1499.0,-6.740261678144944,-2.828239413198041,-5.50782702541108,-6.580610709626301,329.09661863907945,1008.6844917387198,543.1924462345465,356.8308325023422,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
1979,1979,1979,1979,1979,"Parents held rare public demonstrations as fears of a government cover-up grew, driven by a history of vaccine problems turning out to be much worse than Chinese officials originally admitted, combined with the government’s tendency to suppress popular discontent and suppress those who ask awkward questions.",https://www.breitbart.com/national-security/2019/05/14/china-three-year-old-girl-dies-after-rabies-shot-raising-fears-another-vaccine-scandal/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,vaccines,right,Non-biased,Somewhat factual but also opinionated,['suppress'],1804.0791099084893,1537.763090977944,biased,biased,37.7630909779441,304.0791099084895,biased,biased,yes,0.6,1799.0,6.93124660292384,5.598345873914045,6.441072251645521,5.365383420401354,2704.0808609441933,2472.532288330683,2618.9288545719214,2432.0625651102014,-0.200473712511822,biased,biased,biased,biased,biased,non-biased,biased
1980,1980,1980,1980,1980,Part of the problem is that the police — or at least their right-on superiors with their crappy sociology degrees from second rate universities and their Common Purpose leadership training certificates — no longer see it as their job to combat actual crime.,http://feedproxy.google.com/~r/breitbart/~3/2RH0NVHEl6Q/,Breitbart,marriage-equality,,Biased,Expresses writer’s opinion,"['crappy', 'crime', 'actual']",1734.1768934797988,1649.4200521563976,biased,biased,149.42005215639756,234.1768934797988,biased,biased,yes,0.65,1824.0,6.8848334342716,5.405591787581303,5.6788236008448445,9.927677740865322,2696.018067730868,2439.047473907238,2486.512701419548,3224.6142643886205,1.0,biased,biased,biased,biased,biased,biased,biased
1981,1981,1981,1981,1981,Part of the reason billionaires can swoop in and position themselves as the saviors on so many different issues — climate change being the latest — is that government has failed to take bold action.,https://www.nbcnews.com/think/opinion/jeff-bezos-climate-change-philanthropy-has-quite-few-hidden-strings-ncna1143791?cid=public-rss_20200228,MSNBC,middle-class,left,Non-biased,Expresses writer’s opinion,[],1483.0804931902233,1498.0180154945112,non-biased,non-biased,1.9819845054887535,16.91950680977675,non-biased,non-biased,yes,0.45,1724.0,0.8485602456068899,0.1392055331808081,0.3320440516959816,1.420839522817703,1647.4100128918162,1524.18247796433,1557.6819597601452,1746.8251057719112,-0.200473712511822,biased,biased,biased,biased,non-biased,non-biased,non-biased
1982,1982,1982,1982,1982,"Particularly significant in the Foundation’s declaration about there being “no neutral stance” on racial justice is that Wikipedia, the premier project of the Foundation, has long had a “neutrality” policy in place to guarantee site content reflects a comprehensive and balanced view of every subject.",http://feedproxy.google.com/~r/breitbart/~3/XEMXt8AIIJ0/,Breitbart,marriage-equality,,Non-biased,No agreement,[],1141.6295954107163,1493.2527728179675,non-biased,non-biased,6.747227182032475,358.37040458928345,non-biased,non-biased,no,0.0,1499.0,-4.873271533161619,-5.8554617557431365,-3.798310900741254,-4.575191211161107,653.4260257326837,482.8021081940917,840.1658141020414,705.2078813361904,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
1983,1983,1983,1983,1983,"Party activists have been energized as Cory Booker, Kirsten Gillibrand, Kamala Harris and other candidates endorsed plans to provide Medicare coverage to every American, some form of tuition-free college, a national $15 minimum wage and the so-called “Green New Deal” advocated by U.S. Representative Alexandria Ocasio-Cortez.",https://www.reuters.com/article/us-usa-election-democrats/as-2020-candidates-turn-left-some-democrats-worry-about-the-center-idUSKCN1QC0BM?feedType=RSS&feedName=topNews,Reuters,universal health care,center,Non-biased,Entirely factual,[],1438.6246138378085,1501.23858850031,non-biased,biased,1.2385885003100157,61.37538616219149,biased,non-biased,yes,0.2,1599.0,0.4150581846437337,0.0230729803928135,-1.2157977316695503,-0.5701474218421805,1572.1029917038218,1504.0081872262645,1288.7943016101694,1400.9552483290302,0.1996841916587852,biased,biased,non-biased,non-biased,non-biased,non-biased,non-biased
1984,1984,1984,1984,1984,"Patients would face the same type of rationing, wait times, and bureaucratic inertia that currently plagues the government-run Medicaid and Veteran’s Administration health programs.",http://feedproxy.google.com/~r/breitbart/~3/qUKTWNaIaOg/,Breitbart,universal health care,right,Non-biased,No agreement,"['bureaucratic', 'inertia', 'plagues']",1551.8187098061585,1535.5930459102688,biased,biased,35.59304591026876,51.81870980615827,biased,biased,yes,0.8,1899.0,0.6450071226054541,1.367435601625297,0.9447307990306644,2.609429059670597,1612.049213654337,1737.547894457568,1664.116549161227,1953.3042566131728,-0.200473712511822,biased,biased,biased,biased,non-biased,non-biased,non-biased
1985,1985,1985,1985,1985,Paul Krugman blast GOP's claim they have a superior alternative to Obamacare,https://feeds.feedblitz.com/~/629214810/0/alternet_all~%e2%80%98A-zombie-lie%e2%80%99-that-is-%e2%80%98eating-people%e2%80%99s-brains%e2%80%99-Paul-Krugman-blast-GOP%e2%80%99s-claim-they-have-a-superior-alternative/,Alternet,universal health care,left,Biased,Somewhat factual but also opinionated,"['blast', 'claim']",1477.2631049101826,1470.70086064857,non-biased,non-biased,29.299139351430085,22.73689508981738,non-biased,non-biased,yes,0.4,1699.0,-1.1817251555854524,-1.5155962399507792,-1.5621178150153474,-2.450963788548943,1294.7133143211904,1236.713966478424,1228.632341142428,1074.2239805154022,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
1986,1986,1986,1986,1986,Paul said the country cannot be under lockdown and be forced to wear masks like it has the majority of 2020 “forever.”,http://feedproxy.google.com/~r/breitbart/~3/aF3-KAEoiK4/,Breitbart,vaccine,,Non-biased,Entirely factual,['forced'],1555.1026949680977,1498.5894225196805,biased,non-biased,1.410577480319489,55.10269496809747,non-biased,biased,yes,0.4,1699.0,-0.2895787504221877,-0.2094578881312535,-0.1125713784103681,-2.0849130367934943,1449.695018646082,1463.6134379973953,1480.4443486144537,1137.8135091489737,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
1987,1987,1987,1987,1987,"Paul Whelan, the former U.S. Marine held in Moscow on spying charges, had online contact with more than 20 Russians with military backgrounds, an analysis of social media shows.",http://feeds.reuters.com/~r/Reuters/worldNews/~3/UZ6lsTlof2I/former-u-s-marine-held-for-spying-had-russian-contacts-with-military-backgrounds-idUSKCN1P41XF,Reuters,international-politics-and-world-news,center,Non-biased,Entirely factual,[],1120.6435655592488,1352.1482764818943,non-biased,non-biased,147.8517235181057,379.3564344407512,non-biased,non-biased,no,0.0,1499.0,-5.154817446414256,-6.0817791617351,-5.729304271812996,-7.950865601402545,604.5164911214708,443.4867479617046,504.7179078427549,118.7931771825979,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
1988,1988,1988,1988,1988,"Payroll taxes were temporarily cut during President Barack Obama’s administration to boost consumer spending after the last recession, but they expired in 2013.",https://www.reuters.com/article/us-usa-economy-tax/senior-white-house-officials-eye-tax-cut-to-avert-slowdown-washington-post-idUSKCN1V91VW,Reuters,taxes,center,Non-biased,Entirely factual,[],1187.228317192438,1379.9086408624312,non-biased,non-biased,120.09135913756882,312.771682807562,non-biased,non-biased,no,0.0,1499.0,-5.394821091576412,-5.735968121594876,-5.290742326197729,-9.270967123414168,562.8235876292348,503.56027856735386,580.9039210241408,-110.53194544209464,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
1989,1989,1989,1989,1989,Peace and justice advocates are praising a letter from a dozen House Democrats urging further military aid to Israel be conditioned on the state not annexing larger swaths of the occupied West Bank and calling on Congress to ensure the human rights of the Palestinian people be respected.,https://www.alternet.org/2020/07/progressive-lawmakers-call-on-us-to-suspending-military-aid-if-israel-carries-out-illegal-annexation/,Alternet,international-politics-and-world-news,left,Non-biased,Entirely factual,[],1328.5522536271478,1491.8353936190135,non-biased,non-biased,8.16460638098647,171.44774637285218,non-biased,non-biased,no,0.15,1574.0,-3.1112556972084824,-3.214888075648473,-2.3996874242193766,-3.292243603241772,959.5195275649206,941.5167395237218,1083.131597347559,928.078708012328,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
1990,1990,1990,1990,1990,"Peace was one of many transgender service members who spoke out against Trump after he announced on Twitter in July 2017 that the military would no longer allow transgender individuals ""to serve in any capacity."" ",https://eu.usatoday.com/story/news/politics/2019/02/05/state-union-pelosi-invites-transgender-army-officiers/2782689002/,USA Today,gender,center,Non-biased,Entirely factual,[],1335.4463430691526,1412.2050004573407,non-biased,non-biased,87.7949995426593,164.5536569308474,non-biased,non-biased,no,0.0,1499.0,-4.407314844781627,-4.126145493739627,-4.165008179739073,-8.580854645517345,734.370993160421,783.2151122155645,776.4639721829653,9.352870975173346,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
1991,1991,1991,1991,1991,Pelosi made similar comments claiming that President Trump’s possible re-election threatens the world as House Democrats readied two articles of impeachment against the president.,https://www.breitbart.com/politics/2020/03/09/nancy-pelosi-civilization-as-we-know-it-is-at-stake-in-2020-election/,Breitbart,elections-2020,right,Biased,Somewhat factual but also opinionated,['claiming'],1417.424877464208,1503.5691353295304,non-biased,biased,3.5691353295303543,82.57512253579193,biased,non-biased,no,0.0,1499.0,0.3242894518888224,-1.248880609906306,-0.0618262967170559,-1.135333552917398,1556.3348477978982,1283.0472170246894,1489.259672199708,1302.7723611393442,-0.200473712511822,biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
1992,1992,1992,1992,1992,"Pelosi’s coronavirus plan uses the pandemic to cram provisions of the House Democrats’ H.R. 1 legislation into federal law. That legislation went even further in its efforts to create loopholes for voter fraud, allowing convicted felons to vote in federal elections.",https://www.breitbart.com/politics/2020/03/23/pelosi-coronavirus-plan-nationwide-ballot-harvesting-for-2020-election/,Breitbart,elections-2020,right,Biased,Somewhat factual but also opinionated,['loopholes'],1809.4535950248528,1591.0535244036166,biased,biased,91.05352440361662,309.4535950248528,biased,biased,yes,0.7,1849.0,5.2214961345856015,4.838927580672279,4.645810429087797,7.118206562601496,2407.0667834118744,2340.607818646169,2307.059933328564,2736.559132474137,-0.200473712511822,biased,biased,biased,biased,biased,biased,biased
1993,1993,1993,1993,1993,Pence added that he views the Black Lives Matter movement as having a “political agenda of the radical left” that calls for cutting off funding for police departments and tearing down monuments.,https://www.reuters.com/article/us-minneapolis-police-statues-trump/trump-takes-hard-line-on-u-s-monuments-threatens-force-against-protesters-idUSKBN23U1O10,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1544.314520901386,1511.0000988744748,biased,biased,11.000098874474816,44.314520901386,biased,biased,yes,0.6,1799.0,2.356443691250857,0.6509254206061187,1.9097256193960608,2.879016256202632,1909.3561968103909,1613.0773273199163,1831.753319381192,2000.1363493514248,-0.200473712511822,biased,biased,biased,biased,biased,non-biased,biased
1994,1994,1994,1994,1994,"Pence provides no details about the supposed vaccine coming for the fall (it’s not a “surprise” if you announce it too many times in advance), but he does spend a good deal of time bragging about how testing is now so good that “today less than 6% of Americans tested each week are found to have the virus.”",https://feeds.feedblitz.com/~/627740594/0/alternet_all~Mike-Pence-is-outright-lying-and-denying-the-facts-to-pretend-COVID-is-under-control/,Alternet,vaccine,,Biased,Somewhat factual but also opinionated,['bragging'],1525.3029406046282,1500.314152962816,biased,biased,0.3141529628160242,25.302940604628247,biased,biased,yes,0.45,1724.0,0.7245095320901855,0.097823461656361,-0.7384950671499068,1.8104261316243893,1625.8601967492298,1516.9936758392128,1371.7102669696096,1814.503231543169,1.0,biased,biased,non-biased,biased,non-biased,biased,non-biased
1995,1995,1995,1995,1995,"Pence responded by bizarrely claiming that the Obama-Biden response to the H1N1 swine flu in 2009 was a bigger ""failure,"" because that virus infected 60 million people.",https://feeds.feedblitz.com/~/636580104/0/alternet~Mike-Pence-went-down-in-a-blizzard-of-lies-when-pressed-on-the-Trump-coronavirus-response/,Alternet,universal health care,left,Biased,Somewhat factual but also opinionated,"['claiming', 'bizarrely']",1622.0455360453686,1504.8531895514952,biased,biased,4.853189551495234,122.04553604536864,biased,biased,yes,0.25,1624.0,-0.1275167310081469,0.4929927673133091,0.5102178870217582,1.0613178490398405,1477.8480749491282,1585.6416153849536,1588.6339251607546,1684.3697941533724,-0.200473712511822,non-biased,biased,biased,biased,non-biased,biased,non-biased
