,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,elo_scores_10_listwise,elo_scores_5nano_24,label_10_listwise,label_5nano_24,elo_5nano_distance,elo_10_distance,label_5nano_binary,label_10_binary,baseline_labels,baseline_severity,baseline_elo,bt_10listwise_4rounds,bt_10listwise_6rounds,bt_10listwise_10rounds_k64,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32,bt_10listwise_4rounds_elo,bt_10listwise_6rounds_elo,bt_10listwise_10rounds_k64_elo,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo,fleiss_kappa,bt_10listwise_4rounds_elo_label,bt_10listwise_6rounds_elo_label,bt_10listwise_10rounds_k64_elo_label,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo_label,BT_listwise_pred_label_EM,label_bias_lower,BT_5nano24r_pred_label_EM,5mini_baseline_contin,5baseline_contin_bias,10listwise3_bt,10listwise3_elo,10listwise3_theta,10listwise3_nano_bt,10listwise3_nano_theta,10listwise3_nano_elo
1539,1539,1539,1539,1539,1539,Jamaica has suspended the use of a badge representing one of the highest British royal honors after anti-racism protesters decried its imagery of a white angel standing on the head of Satan depicted as a chained man with dark skin.,https://www.reuters.com/article/us-jamaica-britain-racism-idUSKBN2413BM?taid=5efbc3ee621aa70001d01f7c&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1285.783716316063,1495.549039496681,non-biased,non-biased,4.450960503319038,214.21628368393704,non-biased,non-biased,no,0.0,1499.0,-2.089567181726572,-2.868200019275316,-1.6588687202987509,-1.0453235627995567,1137.0050013640082,1001.742623453572,1211.8249874289374,1318.408697949082,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.05,non-biased,0.5720057186205475,1485.4688025064204,-3.1777075826594445,0.7122109905825268,2.6367593424320748,1512.5412605670915
1540,1540,1540,1540,1540,1540,James Steckelberg of the Mayo Clinic said people 65 and over should be administered high-dose flu vaccines to stimulate their immune system. ,http://rssfeeds.usatoday.com/~/609303338/0/usatoday-newstopstories~Supervaccines-for-the-flu-advised-for-people-and-older/,USA Today,vaccines,center,Non-biased,Entirely factual,[],1073.2860820983742,1332.58948279602,non-biased,non-biased,167.4105172039799,426.7139179016258,non-biased,non-biased,no,0.0,1499.0,-7.591805004660448,-5.487742381120777,-5.717874236187707,-10.848281710580972,181.1683915161907,546.6815063090539,506.7035084027632,-384.5395540149143,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.1588882753851134,1213.7562407536454,-20.83849904691327,0.47735804088672396,-7.344094132421538,1379.492303950159
1541,1541,1541,1541,1541,1541,"James, an outspoken activist and frequent critic of President Donald Trump, helped form a group that will spend millions of dollars to battle voter disenfranchisement in predominantly Black communities ahead of the Nov. 3 election between the Republican Trump and Democrat Joe Biden.",https://www.reuters.com/article/us-usa-election-james/nba-star-lebron-james-emerges-as-potent-political-force-ahead-of-november-u-s-election-idUSKBN25O1B9,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1413.0196966028825,1432.044386307483,non-biased,non-biased,67.95561369251732,86.9803033971175,non-biased,non-biased,no,0.0,1499.0,-3.573727045555571,-2.6806507352176863,-3.421291663053248,-3.756499092035532,879.1800257147218,1034.3232711140256,905.66076390175,847.4292692217571,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.05,non-biased,0.5662226876166825,1378.029019332033,-3.4249324487669974,0.6144079804613259,-1.5197033065732488,1514.9702587588558
1542,1542,1542,1542,1542,1542,"Janet Yellen, the first woman to lead the Fed, said she ramped up efforts once she was appointed chair in 2014.",https://www.reuters.com/article/us-usa-fed-diversity-insight/too-white-too-male-fed-takes-on-diversity-one-bank-board-member-at-a-time-idUSKCN20L1FN?feedType=RSS&feedName=topNews,Reuters,blm,,Non-biased,Entirely factual,[],1163.356125847222,1387.4439051743636,non-biased,non-biased,112.55609482563636,336.6438741527779,non-biased,non-biased,no,0.0,1499.0,-5.247277100062694,-5.965590418575031,-5.242257864551892,-8.261838720574548,588.4546041701899,463.67079996718144,589.3265346844755,64.77161331194065,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.28371106696994847,1351.1786503965784,-15.502318432265463,0.3090702282995699,-14.496041771195555,1185.6878566907158
1543,1543,1543,1543,1543,1543,"Japan is facing a major challenge, with the public skeptical the Olympics can take place — or should take place. Japan has already invested billions, and the delay is likely to cost billions more.",https://www.foxnews.com/sports/tokyo-olympic-ceo-vaccine-not-requirement-to-hold-games,Fox News,vaccine,,Non-biased,Entirely factual,[],1276.6231889742603,1435.339358460255,non-biased,non-biased,64.66064153974503,223.37681102573947,non-biased,non-biased,no,0.0,1499.0,-5.35886778450088,-4.026832976485217,-3.323823556723603,-4.667225613816044,569.0693167768653,800.4674635065693,922.5927081979596,689.21986804887,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.1,non-biased,0.42742605585204435,1378.5155608151395,-9.358495433516447,0.5169589788621454,-5.661121191645607,1406.5839448780691
1544,1544,1544,1544,1544,1544,"Japanese public broadcaster NHK issued an apology on Tuesday after deleting an animated video from its Twitter account that was meant to explain the anti-police protests rocking America, but instead caused outrage over its callous depiction of black people.",http://feedproxy.google.com/~r/breitbart/~3/t5QWK1mHOxE/,Breitbart,marriage-equality,,Non-biased,Entirely factual,[],1494.2603042261674,1467.9320912565731,non-biased,non-biased,32.06790874342687,5.739695773832636,non-biased,non-biased,no,0.0,1499.0,-3.9793076541062513,-1.5202259441690429,-2.2786402826913785,-1.524862493681688,808.7234576105125,1235.9097044804894,1104.1596395938673,1235.1042533331242,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.1,non-biased,0.7053423083617588,1514.2731891822957,2.5224383311316854,0.5728185394961671,-3.2871842639637667,1514.298813420661
1545,1545,1545,1545,1545,1545,Jay-Z and the NFL began teaming up as part of a social justice initiative announced last summer in the wake of the controversy over players kneeling during the national anthem to protest racial injustice.,https://www.nbcnews.com/news/us-news/gun-violence-claimed-chicago-teen-hadiya-pendleton-s-life-her-n1154906?cid=public-rss_20200311,MSNBC,sport,left,Non-biased,Entirely factual,[],1460.473849358105,1462.548061981465,non-biased,non-biased,37.451938018534975,39.526150641894674,non-biased,non-biased,no,0.0,1499.0,-4.749851945578159,-3.1133931953176304,-2.8559942116770163,-4.553240856841842,674.8662040711924,959.148206111368,1003.8629894084175,709.0210484388616,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.05,non-biased,0.42024154409279607,1297.235375735234,-9.665633672364065,0.5132863911023369,-5.817199964987255,1407.0746780003637
1546,1546,1546,1546,1546,1546,Jennifer Grey and Clarke Gregg split after 19 years of marriage but will 'remain close',https://www.foxnews.com/entertainment/jennifer-grey-divorce-clarke-gregg,Fox News,marriage-equality,,Non-biased,Entirely factual,[],1022.6178757120222,1298.950104803624,non-biased,non-biased,201.049895196376,477.3821242879778,non-biased,non-biased,no,0.0,1499.0,-6.744449740742428,-6.748979953341067,-6.653135535436808,-10.429888583170609,328.3690776486985,327.58209911532344,344.2319798421431,-311.85722341468795,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.18171809487115362,1322.6182684133742,-19.86252311631153,0.0,-27.631004164017025,1157.86021314986
1547,1547,1547,1547,1547,1547,"Jerry Falwell Jr., the shamelessly greedy president of Liberty University, has spent weeks downplaying the coronavirus threat, accusing the media of wildly exaggerating it to ""destroy the American economy"" and of course to damage Donald Trump.",https://feeds.feedblitz.com/~/620375368/0/alternet_all~The-Christian-right%e2%80%99s-perverse-hostility-to-science-is-definitely-going-to-get-people-killed/,Alternet,vaccine,,Biased,Somewhat factual but also opinionated,"['shamelessly', 'greedy', 'accusing', 'exaggerating']",1806.961548357732,1565.524805831579,biased,biased,65.52480583157899,306.9615483577322,biased,biased,yes,0.75,1874.0,3.527339555860524,4.789499911705136,4.565572017858751,6.678613832389741,2112.761641963717,2332.021353091861,2293.12109363518,2660.1940536678376,1.0,biased,biased,biased,biased,biased,biased,biased,0.95,biased,0.9008601034297559,1594.4038118595909,10.880833898270103,0.8011849828006813,6.418003651061834,1568.9479374880088
1548,1548,1548,1548,1548,1548,"Job and revenue losses prompted by the coronavirus will likely accelerate the depletion of Social Security and Medicare reserves, U.S. officials said on Wednesday as they released reports showing little change in the federal benefit programs’ pre-pandemic finances.",https://www.reuters.com/article/us-health-coronavirus-usa-benefits/coronavirus-to-accelerate-social-security-medicare-depletion-dates-u-s-officials-say-idUSKCN224368,Reuters,middle-class,center,Non-biased,Entirely factual,[],1196.9336171239818,1400.0773420796604,non-biased,non-biased,99.9226579203396,303.0663828760182,non-biased,non-biased,no,0.0,1499.0,-6.474240216209627,-5.477939854366145,-4.80187441046516,-7.189587342922803,375.3092798336172,548.3843796203521,665.8289762970202,251.04075592286563,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.28705595101607473,1350.4459119542298,-15.359324471158187,0.4992689877859825,-6.412915917372252,1349.2349288899406
1549,1549,1549,1549,1549,1549,Joe Biden appeared to suffer trouble with his teleprompter on Friday and said George Floyd was to blame for his delayed jobs plan.,https://www.breitbart.com/politics/2020/06/05/joe-biden-blames-george-floyd-delayed-jobs-plan-claims-he-was-held-up-curb/,Breitbart,elections-2020,right,Non-biased,Entirely factual,[],1511.9357051546458,1530.0703759006528,biased,biased,30.070375900652834,11.935705154645802,biased,biased,yes,0.6,1799.0,0.7622277333770833,-0.0045859927106759,0.6340965813561913,1.7382764070896344,1632.412519423716,1499.203331468682,1610.153858510684,1801.9695406486555,0.1996841916587852,biased,non-biased,biased,biased,non-biased,non-biased,non-biased,0.35,non-biased,0.636117528446394,1457.7141406590065,-0.43692448993271177,0.7010781479521377,2.163632344468282,1621.986919237394
1550,1550,1550,1550,1550,1550,"Joe Biden can count among his many celebrity activists, Cardi B, who has told New York police “fuck you,” said Minnesota rioters had “no choice but to loot and steal after George Floyd’s death, and has revealed herself as a gun control advocate.",http://feedproxy.google.com/~r/breitbart/~3/a-YDj3eGbbc/,Breitbart,gun control,right,Biased,Somewhat factual but also opinionated,[],1797.7288782441508,1592.016468624891,biased,biased,92.0164686248911,297.7288782441508,biased,biased,yes,0.65,1824.0,3.981568495992488,4.671886136705667,2.0564359794498994,5.871060353029756,2191.669290851747,2311.589747700629,1857.23951930496,2519.9076456967123,1.0,biased,biased,biased,biased,biased,biased,biased,0.8,biased,0.786658656431786,1541.8206276943104,5.99871629860786,0.7860339091435932,5.774108625029663,1596.98191748313
1551,1551,1551,1551,1551,1551,Joe Biden is a much better human being than Donald Trump. That fact is indisputable.,https://www.alternet.org/2020/11/bidens-presidency-could-be-the-last-gasp-of-democracy-says-hartmann-unless-democrats-dump-neoliberal-economics-thom-hartmann/,Alternet,vaccine,,Biased,Expresses writer’s opinion,"['better', 'human', 'being', 'fact', 'indisputable']",1860.9319111810505,1594.6889935493075,biased,biased,94.6889935493075,360.9319111810505,biased,biased,yes,0.75,1874.0,6.797622686923521,6.747125895337526,5.954717112267153,7.544258994459778,2680.8680091964966,2672.09581802065,2534.4403132609964,2810.572020537142,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased,1.0,biased,0.8850150194575738,1619.5874001466516,10.203455761983518,0.9133972683777242,11.186836156140272,1728.523674297802
1552,1552,1552,1552,1552,1552,"Joe Biden is refusing to rule out scrapping the Senate filibuster, arguing it remains to be seen how “obstreperous” Republicans will be after President Donald Trump leaves office.",http://feedproxy.google.com/~r/breitbart/~3/b_ra_VmGLpc/,Breitbart,gun control,right,Biased,Somewhat factual but also opinionated,['scrapping'],1249.3241301979192,1499.4510922238735,non-biased,non-biased,0.5489077761262706,250.6758698020808,non-biased,non-biased,yes,0.35,1674.0,-2.43687504672764,-2.6997149651939303,-1.7272880846392134,0.2172625439831198,1076.6714456473828,1031.0114751618585,1199.939326473581,1537.7423695904529,1.0,non-biased,non-biased,non-biased,biased,non-biased,biased,non-biased,0.1,non-biased,0.49656729101139035,1433.9250469358183,-6.40270415497135,0.5592116314883206,-3.865454859449307,1433.6755858059792
1553,1553,1553,1553,1553,1553,Joe Biden said Monday he would overturn on his first day in office President Donald Trump’s travel ban that initially targeted Muslim-majority countries.,https://feeds.feedblitz.com/~/630981963/0/usatoday-newstopstories~Joe-Biden-vows-to-abolish-vile-Muslim-travel-ban-on-Day-if-elected-president/,USA Today,islam,,Non-biased,Entirely factual,[],1279.8252583091232,1461.6145433580546,non-biased,non-biased,38.38545664194544,220.1747416908768,non-biased,non-biased,no,0.0,1499.0,-4.263630277425658,-4.036059820874037,-3.270378023511156,-5.393950516527437,759.3315590553625,798.8645964651915,931.8771482605767,562.9748220051757,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.42117028142316987,1379.247034459508,-9.625930104806276,0.44761337365139403,-8.608192223242378,1458.3771615785104
1554,1554,1554,1554,1554,1554,Joe Biden told Wall Street donors to his campaign that he planned to reverse most of President Donald Trump’s tax cuts.,http://feedproxy.google.com/~r/breitbart/~3/8NXVl-jH8o8/,Breitbart,taxes,right,Non-biased,Entirely factual,[],1315.178124751233,1317.9172273110469,non-biased,non-biased,182.0827726889532,184.8218752487669,non-biased,non-biased,no,0.0,1499.0,-4.451067999719294,-3.73638274265804,-4.9178486604628295,-9.530283330316472,726.7702916583063,850.9238370340302,645.6821855702777,-155.5797845323957,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.05,non-biased,0.49036815741162787,1407.3199474910148,-6.667717427969511,0.420260545635785,-9.770641189288058,1378.5155608151395
1555,1555,1555,1555,1555,1555,Joe Biden visited a Black Lives Matter protest site in Delaware as Trump rages on Twitter against demonstrators,https://www.msn.com/en-us/news/politics/joe-biden-visited-a-black-lives-matter-protest-site-in-delaware-as-trump-rages-on-twitter-against-demonstrators/ar-BB14R0GY,MSNBC,blm,,Non-biased,Entirely factual,[],1446.2107453216283,1469.206099782681,non-biased,non-biased,30.793900217319333,53.78925467837166,non-biased,non-biased,yes,0.25,1624.0,-3.1351322508412087,-1.008694772966617,-1.8280314980786847,-0.7391141455929261,955.3717453690966,1324.771770470378,1182.438403055637,1371.6027220289425,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.6,biased,0.7729040304503145,1570.3652570065635,5.410705346504008,0.6191167371259862,-1.3195891058379001,1461.2619573543793
1556,1556,1556,1556,1556,1556,"Joe Biden, who has been content to sit in the basement thus far, now has to play some offense, and he has two big chances to do it.",https://thefederalist.com/2020/08/10/trump-surges-in-the-polls-ahead-of-conventions/,Federalist,vaccine,,Biased,Somewhat factual but also opinionated,['content'],1589.129737157877,1531.386558468722,biased,biased,31.386558468722114,89.12973715787666,biased,biased,yes,0.4,1699.0,-0.2813303235806268,0.2611785888686402,-0.4350280609926489,1.9129136229207475,1451.127917150751,1545.3713679747714,1424.4278854551285,1832.307132316816,0.1996841916587852,non-biased,biased,non-biased,biased,non-biased,biased,non-biased,0.6,biased,0.7174770338303271,1596.28484790657,3.041198454882307,0.6205353834912976,-1.2592990327383424,1515.9367056600925
